"","tmp.hash","tmp.tx","wholetax.tg"
"169","069b7cb04ad71314dfe0d4d086791f5565208ebd","Taxon_169","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
"170","4943117a9766aacc9771a4d1ac728b478fa028bb","Taxon_170","Metazoa__Rotifera__Monogononta__Ploima__Brachionidae__Kellicottia__Kellicottia bostoniensis"
"171","0c672cc6bf166d82ea9ac52ca1c884123c54b827","Taxon_171","Metazoa__NA__NA__NA__NA__NA__NA"
"172","ecbc1257262abcc37bbb728c8c5448b48d134763","Taxon_172","Metazoa__Nematoda__Chromadorea__Rhabditida__NA__NA__NA"
"173","d3d33593df53100266e5bcf914ecc37ed86a87c2","Taxon_173","Metazoa__Annelida__Clitellata__Haplotaxida__Lumbricidae__Aporrectodea__Aporrectodea caliginosa L3"
"174","5d755ccc0c005a23678f923d13ae7fa8e7af63ae","Taxon_174","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"175","3ca1c131468c5e5697864cddc45649687cc80b76","Taxon_175","Metazoa__Annelida__Clitellata__Haplotaxida__NA__NA__NA"
"176","e94614ac29681d4b49e5c5414b6163b345b236ac","Taxon_176","Metazoa__NA__NA__NA__NA__NA__NA"
"177","d787132d51668725f1aac0a571ef80b92863087e","Taxon_177","Metazoa__Arthropoda__Insecta__Hemiptera__Adelgidae__NA__NA"
"178","3a0c25e65c97dd19339de6e91bedeb1c645a42a5","Taxon_178","Metazoa__NA__NA__NA__NA__NA__NA"
"179","4d0e116c24c714f5565fe279219b79149890882e","Taxon_179","Metazoa__Arthropoda__NA__NA__NA__NA__NA"
"180","ded01c95e2c0657f511896c6f71576f276b497db","Taxon_180","Metazoa__NA__NA__NA__NA__NA__NA"
"181","32db4e80c2a547072ebdd96faae56f6beeef5012","Taxon_181","Metazoa__Annelida__Clitellata__NA__NA__NA__NA"
"182","754b4a9d5957622a02ceaf209b8eb87e45817e4f","Taxon_182","Metazoa__NA__NA__NA__NA__NA__NA"
"183","faa52f50d6b9a7e18f22151596f37544d2b89fd1","Taxon_183","Metazoa__NA__NA__NA__NA__NA__NA"
"184","52c80e4a03ac93b6cff5173fb6555a1276909a71","Taxon_184","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"185","59fb06a208bc5a6a1db6a2ebba7fc65c1d6d7046","Taxon_185","Metazoa__Annelida__Clitellata__Haplotaxida__Lumbricidae__Lumbricus__Lumbricus terrestris"
"186","993acc6be81aed3e7d29b9e0745e6eaad41e12b3","Taxon_186","Metazoa__NA__NA__NA__NA__NA__NA"
"187","6dd756a79e8671da0e00387ee770b4bc11e575ab","Taxon_187","Viridiplantae__NA__NA__NA__NA__NA__NA"
"188","bfcc896584c3ea7326bd66544a1c8c18ba80a6f2","Taxon_188","Metazoa__NA__NA__NA__NA__NA__NA"
"189","4c0e13d431a9e516fff4bbd6c883b19c30a7c543","Taxon_189","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
"190","bf7e1c80d806c05439ea28adee309b675467bf1f","Taxon_190","Metazoa__NA__NA__NA__NA__NA__NA"
"191","b67b891e3789b80f7c3f38fe5eb1cccb5cd76473","Taxon_191","Metazoa__NA__NA__NA__NA__NA__NA"
"192","753a468a212f92a0023c9ad17a26754aba365f2c","Taxon_192","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"193","d35928e804adc33d63112ea25d2840f686bf3995","Taxon_193","Metazoa__NA__NA__NA__NA__NA__NA"
"194","fde42dbc1142d46c8b5e75bc87b6ca5a4b11b1fe","Taxon_194","Metazoa__NA__NA__NA__NA__NA__NA"
"195","091da4e164d664fdde3d475fef2970753a1273db","Taxon_195","Metazoa__Mollusca__Gastropoda__Stylommatophora__Agriolimacidae__Deroceras__NA"
"196","d04b8142b2d26569e7e41c3785de5d34d33f2f92","Taxon_196","Metazoa__Arthropoda__NA__NA__NA__NA__NA"
"197","7cd2a7b61cbdc68e9d8a203d9223842907e0fd14","Taxon_197","Metazoa__NA__NA__NA__NA__NA__NA"
"198","907bbe6cf0a0255c40b97509d22f6092ae3d1eea","Taxon_198","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"199","419cd299ee09537cc438eb3509ebd19816190259","Taxon_199","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"200","9a995481ae3ae1b308b3b089520f11912a0bcfb6","Taxon_200","Metazoa__Cnidaria__Hydrozoa__Anthoathecata__Hydridae__Hydra__Hydra viridissima"
