"","Sample_name","Locus","nReads","Hash"
"3253","HIP.30m.0721","COI",58,"721f70665b2b17b7ac3b29a1065e400260f6197b"
"3254","HIP.30m.0721","COI",50,"5f448b109a86aab143a70325f4082c2ce88c100d"
"3255","HIP.30m.0721","COI",11,"86483c227744ec6bdf78c0a761a790690b396c9a"
"3256","HIP.30m.0721","COI",24,"e9d393370fefd0a1ab7cfabacbf065487f02b8a6"
"3257","HIP.30m.0721","COI",21,"9aa5fbecc6b9650f8ba1a73bec4ef9c378d313df"
"3258","HIP.30m.0721","COI",8,"1f82276937907e5c137388f319f6be489d902eff"
"3259","HIP.30m.0721","COI",22,"e48a5e4dcdcf7f24aad526b573ca17bb28c73a2d"
"3260","HIP.30m.0721","COI",9,"49d2b81be81f4187645a7f4b1455fbe027952a09"
"3261","HIP.30m.0721","COI",28,"cc8fca332015f6ee5c567700359b65116c42551e"
"3262","HIP.30m.0721","COI",71,"44c179ff73b63502944095bb82a0cc1fc8563a82"
"3263","HIP.30m.0721","COI",80,"ae1678ad639d52f23a8934af20bf2a61b44ecf7f"
"3264","HIP.30m.0721","COI",19,"c6eb55d0819c0d2d336de1c0309d5d8de3eed0a0"
"3265","HIP.30m.0721","COI",38,"15c6cc1186b59503e1cb682f95042853ebda61d2"
"3266","HIP.30m.0721","COI",17,"c930994deffd9ac8cab85049b1a450b2db84f80b"
"3267","HIP.30m.0721","COI",13,"1f13f7394b884ffdf4d25c0595e24ac673000d2f"
"3268","HIP.30m.0721","COI",26,"e45d10feadd284791a7b0f6577caf12cf0783145"
"3269","HIP.30m.0721","COI",40,"c23e0a81e63a3bb74e7cf07cd6b77cc7d581206a"
"3270","HIP.30m.0721","COI",5,"594f4e1b50aa247eb0cfc9547702ca8cc2d9dd1d"
"3271","HIP.30m.0721","COI",24,"088d1f01fcd67dafc66460a88137e04ed62a9604"
"3272","HIP.30m.0721","COI",49,"e9541d73275e63b41902fc1beb597861d37d7009"
"3273","HIP.30m.0721","COI",71,"f28c8701491fae8d672bffbb29ad701b4ab8045f"
"3274","HIP.30m.0721","COI",18,"a2cd95eec7c6a54e0ef0e1bd8874d0f285b30ea9"
"3275","HIP.30m.0721","COI",11,"7bfd8b1ec0aea8c1c0c214ba312013c54d34690e"
"3276","HIP.30m.0721","COI",22,"97f36d14a9e4f7759ee7c6212aee8f6855de0dfb"
"3277","HIP.30m.0721","COI",69,"90134b0517c32263440581699d3ea1c376a88854"
"3278","HIP.30m.0721","COI",25,"4935d09bedbc827dcb9d879833bd3c0baf57e11b"
"3279","HIP.30m.0721","COI",9,"a6e4b8a5683ca56d252c54cdfd6767f249e96b8f"
"3280","HIP.30m.0721","COI",26,"70e24320d41fbcf7da684cebc8bdf7eb8caf0335"
"3281","HIP.30m.0721","COI",53,"89775a04e3eb408cdab2fd09ca3942e5fdbe1deb"
"3282","HIP.30m.0721","COI",66,"94e0ec08f9cf94869fd5e373dc202a45e33811ca"
"3283","HIP.30m.0721","COI",26,"adc82845365f27f14e6059ffaf17e0063b084882"
"3284","HIP.30m.0721","COI",20,"94226c24e7e007ecc8810dbf0f907b3491a1621d"
"3285","HIP.30m.0721","COI",13,"0f4864faf1a22fe08f57d41bccc1edb224f9d3fe"
"3286","HIP.30m.0721","COI",64,"b91ae5ebe722e4f1187f9ee0064f9bde1c806212"
"3287","HIP.30m.0721","COI",18,"696e2384bd43b4225dcdb9f49ea09be6497331d6"
"3288","HIP.30m.0721","COI",50,"edf2fae4411a1f5a9c8aa9590076a7bc159e1ff3"
"3289","HIP.30m.0721","COI",33,"c1fe39e33e8f0cb281ffc151b7a5ef4ed5b3a46c"
"3290","HIP.30m.0721","COI",16,"bcc56425cc71031adcd2be5c94750d058c3b7a0e"
"3291","HIP.30m.0721","COI",38,"5aa6cf36b91aaefa906cbd85c49fd32ce0088297"
"3292","HIP.30m.0721","COI",10,"16a4267edaf1106f04b08cda0847671c89e1efab"
"3293","HIP.30m.0721","COI",5,"3b98707c6573d7718a5f138daf563d9549813707"
"3294","HIP.30m.0721","COI",31,"9077855825fa5e19b9678637ddaa7c0c946f5681"
"3295","HIP.30m.0721","COI",41,"514fe099f72ef65d3d88b0e98dc2327bf90b0d30"
"3296","HIP.30m.0721","COI",60,"17acd4fc6a4e108a614a3e1ba030766b3bf66c53"
"3297","HIP.30m.0721","COI",21,"467f57cecaf48cbb9270c085ffd4982f9d8b1ddc"
"3298","HIP.30m.0721","COI",12,"346eeb58bf02d41ce07cee23b142de4a4cbeffc8"
"3299","HIP.30m.0721","COI",34,"f22894de9cae77f0b43cd811e64144848952df47"
"3300","HIP.30m.0721","COI",7,"ad505fae33afb30b008b05493274a86b90dfb19c"
"3301","HIP.30m.0721","COI",15,"b5e467a4f61d1e2aabd6666dfdf069381c22d352"
"3302","HIP.30m.0721","COI",32,"0df9d4ec656b6e292f9c270a3582b56df69dc1d6"
"3303","HIP.30m.0721","COI",12,"77df3329ad46fa6f3ec3594618c493e9f6e721dd"
"3304","HIP.30m.0721","COI",22,"b7eebc972a501f45dc75ca927257bb6f54df7023"
"3305","HIP.30m.0721","COI",53,"ca8ffb4257014056a30def0486b020bf33b2b69e"
"3306","HIP.30m.0721","COI",10,"6b6fb75175b8d847bc3b2ce553a8e1396f5a78f6"
"3307","HIP.30m.0721","COI",27,"e6671d472ed304783efce6bdba520e78fefccebd"
"3308","HIP.30m.0721","COI",15,"8790d1dec74eaaad4222d42eb6e01b66061a877e"
"3309","HIP.30m.0721","COI",15,"4b9195c37c8ce1627b68ef62f0d94d13a337f8f8"
"3310","HIP.30m.0721","COI",9,"5762fd6d2937fa00da6cb0a4534812541efeedfa"
"3311","HIP.30m.0721","COI",8,"6f30d10fad596336eb93cb537ca9f053ee2d922d"
"3312","HIP.30m.0721","COI",9,"90cd3c8bd1339a2f7defefe3ca7b61707099e4a4"
"3313","HIP.30m.0721","COI",15,"c7f3ef37c1fd320d2ccdc5fe407519ad4d37c2a0"
"3314","HIP.30m.0721","COI",13,"b9a3504180e2105cc12dba2db210443e9b6aa73d"
"3315","HIP.30m.0721","COI",7,"4d8b53a121cf7aa2773029423225103423043295"
"3316","HIP.30m.0721","COI",7,"9eebb6f3c446792f91127350c902d0c8e379eb6f"
"3317","HIP.30m.0721","COI",31,"9a82669988a6413a44289903157b7778291cad39"
"3318","HIP.30m.0721","COI",13,"e88f7b05975d79d5d91590b83d0b0b539855e93e"
"3319","HIP.30m.0721","COI",5,"c94f359cf49b30a47326068f53b13fd74be1ac8c"
"3320","HIP.30m.0721","COI",28,"28610b56c1681c4e7f61218665f6ce520da48605"
"3321","HIP.30m.0721","COI",47,"d6639cd7025a587235583eed56bedf8178f0de32"
"3322","HIP.30m.0721","COI",47,"0b33d15e9583e7dc5ad7a76cbfd574bf9fe4b5a0"
"3323","HIP.30m.0721","COI",46,"489c0c800fa39479ec72a976885c4ba9f5afa809"
"3324","HIP.30m.0721","COI",45,"842c939408cb70fadf1ca3c59d8957031a946f40"
"3325","HIP.30m.0721","COI",9,"7db6e8391225c02001bcb4c249d5afbc9d21a0bf"
"3326","HIP.30m.0721","COI",13,"0792a5deca31e70e00cd827f2ef6f99e05a8643e"
"3327","HIP.30m.0721","COI",33,"54d281240312cd972775af1fc8bb77ee6086749d"
"3328","HIP.30m.0721","COI",6,"d0890300f6b8cd84a4c6bdad3127e8d23b512ef5"
"3329","HIP.30m.0721","COI",42,"25898411ce8e48d6a89f1b872181ab6eb0558c83"
"3330","HIP.30m.0721","COI",28,"f1e30f6bee6f562594421f929f343cb2dacd2dee"
"3331","HIP.30m.0721","COI",14,"c5f837ed877b60a88dcc5f4c329361830f86275e"
"3332","HIP.30m.0721","COI",29,"80f508ff8834949761b45cfd60ecf7efa5c68e6c"
"3333","HIP.30m.0721","COI",8,"b4faa1eeefcc18abbc132f8db703669d03a92d42"
"3334","HIP.30m.0721","COI",20,"3ce2c50b73f45134a47b2ada58f3641e2c0762f4"
"3335","HIP.30m.0721","COI",19,"1a08fd0d2e8007781a6ff4d16608d8d7f694423f"
"3336","HIP.30m.0721","COI",18,"f2c557df3514fc8e0ed431a8826155df05706c32"
"3337","HIP.30m.0721","COI",21,"8d07f1db1ee0fe0e06b9e857ea14ef6cef121599"
"3338","HIP.30m.0721","COI",32,"62e8e2edde1bce9b18573cf035d76729c0147d56"
"3339","HIP.30m.0721","COI",39,"26f7df6ad70cf76049374f777b87bc7c52590293"
"3340","HIP.30m.0721","COI",4,"40aaf66335bed8305505f09ea3eeb19291556c22"
"3341","HIP.30m.0721","COI",38,"2dd73d0538d9080f3eb9682a8dcbfbe008b0a8ee"
"3342","HIP.30m.0721","COI",38,"615043b57cfaf6f1f2f648280d425a04af3a6425"
"3343","HIP.30m.0721","COI",38,"eb955fe16a8e9b8f9dfd55106ea5cbe15da081c1"
"3344","HIP.30m.0721","COI",38,"a53496d290afc53dbe40fcb28e937e7baf5daa4a"
"3345","HIP.30m.0721","COI",14,"d2d840bf7f8065e0cad662745c06a7c059b57d20"
"3346","HIP.30m.0721","COI",13,"2559323923e744e92b798f18d2753fc9c55d5123"
"3347","HIP.30m.0721","COI",3,"1769de03ff7ab037bf728fc2baa69cb46ab6da1f"
"3348","HIP.30m.0721","COI",24,"8cb1fe61fcce2f30782698988bae890106bde2c7"
"3349","HIP.30m.0721","COI",5,"8bddda6a88663c7425634b2883b05137d69407dd"
"3350","HIP.30m.0721","COI",36,"dbf5d96b03919701cfe45837253d937100e4bf33"
"3351","HIP.30m.0721","COI",8,"2e46798c86232e17e938f4f8e09662274901fe66"
"3352","HIP.30m.0721","COI",17,"7b6a7e4103f3fe72fa376fc8e49de5ba75d40744"
"3353","HIP.30m.0721","COI",18,"610144caafae0073020e4b01483d9dc51278a809"
"3354","HIP.30m.0721","COI",34,"c8f78a45405631c10138f9e258fc9d4ceb0d53a8"
"3355","HIP.30m.0721","COI",28,"ed93394f10a606efc33a0c4071942e2f93fb369c"
"3356","HIP.30m.0721","COI",9,"50a51f3cd392ca9a3c51d1d1b63d2ce1e44ccedc"
"3357","HIP.30m.0721","COI",22,"5c605961c45f03cb73b0af1aa1223849783abc4b"
"3358","HIP.30m.0721","COI",11,"ac57faa655f7085c29bb3be317d29fa6a9630866"
"3359","HIP.30m.0721","COI",17,"9bd81a913ee32d976d3cd923aa1a4cae6404ffd4"
"3360","HIP.30m.0721","COI",7,"1a4800c7735e32dee9b4044c72885eaeae45498d"
"3361","HIP.30m.0721","COI",11,"863c91ed7efa546c124cfe066baaa48ae563e3bc"
"3362","HIP.30m.0721","COI",14,"81b2768d92d5dc68f3992a43ac9f6ef8ff08f6a5"
"3363","HIP.30m.0721","COI",22,"2127fa62e8302e8d0d63ee8da9ec52f1cc07c308"
"3364","HIP.30m.0721","COI",32,"fa769560e64233215dfeacc031aeef0232ee429c"
"3365","HIP.30m.0721","COI",32,"e5810d08f2fd302ec2339deb2df812b91f254eac"
"3366","HIP.30m.0721","COI",14,"c86ab8f0d5b0d4878c901f850e279b6ec0a59c2e"
"3367","HIP.30m.0721","COI",15,"bf153afc058029d26157c4a74cb7caef1fae6fab"
"3368","HIP.30m.0721","COI",31,"1e165770d58497ca69acc3a1dcb723daec35ab5f"
"3369","HIP.30m.0721","COI",16,"ac88585e83b30ef74a131471b0cf3dddd83cf91a"
"3370","HIP.30m.0721","COI",19,"eb66fbd5c2043f04ec49ef7eae67dea713e4413b"
"3371","HIP.30m.0721","COI",5,"afa70e8a9b3a6a7bdbf0b652ed8d47e9ede89d5c"
"3372","HIP.30m.0721","COI",30,"9bef941435949c8ec38148fdc39eae48c83d2de8"
"3373","HIP.30m.0721","COI",16,"16349ee74c8c17b036856ce2768adb6e710a9642"
"3374","HIP.30m.0721","COI",9,"918b198bd0ee2fb37ee068ce0a751d50bd4153ff"
"3375","HIP.30m.0721","COI",10,"938add4778ce348124f1e380023c37240bfe1e48"
"3376","HIP.30m.0721","COI",7,"b576ce3b776d38376bda2c194c4a908037ddd990"
"3377","HIP.30m.0721","COI",14,"8f9bbd455c68e234e9f243d68b06fa6adb8746e2"
"3378","HIP.30m.0721","COI",28,"fe2a04b08848e29e6cb5852ae85280020017e863"
"3379","HIP.30m.0721","COI",6,"f8369a552f325816430945aa3dfd9a5d8673d539"
"3380","HIP.30m.0721","COI",26,"59e09f7bdaeed423d2fb3c5b4b76621180f6d13a"
"3381","HIP.30m.0721","COI",23,"01b96266c6a00b885faa81b464b4532d8ed67323"
"3382","HIP.30m.0721","COI",7,"5cabd2aaae94bce3b110f09711dbc9b3bd477302"
"3383","HIP.30m.0721","COI",3,"e7c45372bf83e10da3f7a2be79fe8eedef222644"
"3384","HIP.30m.0721","COI",18,"43c06d7e3c59e9efb2fbb0a047177904bc9c7078"
"3385","HIP.30m.0721","COI",4,"6e7407cc5007c96136f2f528b97f3656aa99708e"
"3386","HIP.30m.0721","COI",8,"f7f1f38bb118dd24f6af926727b4489945fd8cd4"
"3387","HIP.30m.0721","COI",18,"72fc69f42a701ef9c07722bcfcbfc6c4a9cacd64"
"3388","HIP.30m.0721","COI",25,"6baf69c2375f494ba2249d03f9c3d6734bb85c2b"
"3389","HIP.30m.0721","COI",25,"e74bf53d9c3ad5bf5c996ca9e39815219b90213d"
"3390","HIP.30m.0721","COI",8,"dd9564350d33bb8bb0fc8841999363a6117567b0"
"3391","HIP.30m.0721","COI",18,"f62c0ca285ed7f7db58fd3b9a839ef12d09bd004"
"3392","HIP.30m.0721","COI",24,"391312bf9c2c070b0d1afdbc609959fec1c1773a"
"3393","HIP.30m.0721","COI",20,"2b1f98e6e0eaf4ccc278198a57880eabf58fac90"
"3394","HIP.30m.0721","COI",4,"2e284998e04311509589206073edc7168a4cad8b"
"3395","HIP.30m.0721","COI",4,"c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5"
"3396","HIP.30m.0721","COI",6,"7963860a2ef1fc2b323d537c7a3a158e5fc16046"
"3397","HIP.30m.0721","COI",12,"58c6f310b1b690ebf4eb31b9c72442927cf0999f"
"3398","HIP.30m.0721","COI",12,"a3f4654d03aed5d5c33a0ef9287bae7e61107e2d"
"3399","HIP.30m.0721","COI",4,"fee4df8e0df94afb2f24ddd337afeea7f44ba20d"
"3400","HIP.30m.0721","COI",23,"a3a529b5cff133771573d23a3bbf934a2dd3f342"
"3401","HIP.30m.0721","COI",12,"76a15700674375a20e3e11fcecc9d482ee7c24f0"
"3402","HIP.30m.0721","COI",7,"85e2da6b7db40a5d9b6eeb1280746dc4a778ed7d"
"3403","HIP.30m.0721","COI",10,"8167cb3f6e9568d4889929aa0d7216d0a120bfa2"
"3404","HIP.30m.0721","COI",13,"608d47f2e706862ad1b6e736977a45e87d1742b4"
"3405","HIP.30m.0721","COI",17,"e95cdb291903e04d8eb853a883e9478e42acbb32"
"3406","HIP.30m.0721","COI",22,"fccc11f70bc9bc6c592d925eb1a2c35f83a77613"
"3407","HIP.30m.0721","COI",22,"409eb0b676f6fc86a88bc0fb5b44b692464b0031"
"3408","HIP.30m.0721","COI",15,"97ea6dad04c3a91e3f4296d44df07eb62a92b632"
"3409","HIP.30m.0721","COI",15,"92183586810eb54d065cd581e01e99c80956b7fa"
"3410","HIP.30m.0721","COI",5,"8b40a25fff75c95ca4df8302009e7def505d61ba"
"3411","HIP.30m.0721","COI",9,"cbc84fc9cafee62700315e8cb2dd27fbde6be74d"
"3412","HIP.30m.0721","COI",21,"4e584bddfd0f137937ad3cf9dcb09560936aa6e2"
"3413","HIP.30m.0721","COI",13,"b9e3aed9d3aa6f1e7ac72978f6c1c87183d4f875"
"3414","HIP.30m.0721","COI",4,"e8e10be349e791f03d791a908555971437d16bdb"
"3415","HIP.30m.0721","COI",9,"61f5c28161643283f7b961debc555a57169453e8"
"3416","HIP.30m.0721","COI",14,"d21137b6a1acb9f0513ec20b4fb777f3188c446c"
"3417","HIP.30m.0721","COI",5,"98afa42e7129bfd7e48d4a8e33b5a94e71f0ae27"
"3418","HIP.30m.0721","COI",20,"30412b790f0abc180655a516e2a90ff0b554fc29"
"3419","HIP.30m.0721","COI",20,"9ac81e11528cd94660c1530306b395510f47f9b4"
"3420","HIP.30m.0721","COI",20,"0c0de998ff89dc6976c2cf583ef1b4a2a14f4217"
"3421","HIP.30m.0721","COI",20,"0a052fdf7ccef88d8496e8a792a67a266aeb1066"
"3422","HIP.30m.0721","COI",8,"773df3ba0934100fee5698e05d6dcfbe15464a56"
"3423","HIP.30m.0721","COI",19,"85a18edd3fd9480fc0e1b64db747fc56b8c6a95d"
"3424","HIP.30m.0721","COI",11,"29a69200b82ebe89aa08a708c06f767acd778488"
"3425","HIP.30m.0721","COI",9,"b8d36255ebd9bf1c15e135f1b070507b496d18d3"
"3426","HIP.30m.0721","COI",14,"0176d888a6053f2b3b29dbcd07163adb672e16d8"
"3427","HIP.30m.0721","COI",18,"6767701a30bf37752416b3fc6934fb0ff0fea631"
"3428","HIP.30m.0721","COI",18,"b49d3a53f467ac547df3ff6f2e7d17ad0d04d139"
"3429","HIP.30m.0721","COI",18,"316ca2f77548e441e9d093cc61d12ace1c74f6c6"
"3430","HIP.30m.0721","COI",7,"c2f81383dceaf98ae063ae46894c311602c59d63"
"3431","HIP.30m.0721","COI",11,"0068d88455ed058ba50e50e1714c8bf4ae0cb7b3"
"3432","HIP.30m.0721","COI",7,"595304000a0330436a3c1945edf1ebd60bf6909b"
"3433","HIP.30m.0721","COI",9,"d403d0b40273dc3392282afd02328b31a485eb4f"
"3434","HIP.30m.0721","COI",17,"26cd8966961de165261b152fba6205091c07afd5"
"3435","HIP.30m.0721","COI",17,"a066512c4e8d8aa68a77d6fa941ccaea35a4a743"
"3436","HIP.30m.0721","COI",17,"3d3c4c498146b4d1c110d2ca0a78dd2f851304f7"
"3437","HIP.30m.0721","COI",3,"c2e29128aeeb847e0af00b7a6be3f7a186e62e45"
"3438","HIP.30m.0721","COI",10,"d78ea00c129b34bcaaff0857d014157bc2912d78"
"3439","HIP.30m.0721","COI",16,"bd79fa84991547df9cd3ae36d704bc494ad1bebe"
"3440","HIP.30m.0721","COI",16,"e72c06aced4f16b1ab7b8cc765a89a4b3d7de96c"
"3441","HIP.30m.0721","COI",16,"bfe544b591fcf03d8050d69261dfcc59901e4646"
"3442","HIP.30m.0721","COI",11,"1300e344d75fc10420cc8d074665dbcdcf36879c"
"3443","HIP.30m.0721","COI",11,"8e9ae650efe1d25be3860be6e7490777847d7fa7"
"3444","HIP.30m.0721","COI",11,"58bb2ae11ad5eb9adc1562529c660c875c303df1"
"3445","HIP.30m.0721","COI",15,"6839e02f108990bda25d26cc7cd4b87f055058a4"
"3446","HIP.30m.0721","COI",15,"9c762d08cc18c743df02ee2441fbead8cdb9f5ed"
"3447","HIP.30m.0721","COI",15,"e080ffc62fe2c9ff2adbe418fd3f2a7abd81d110"
"3448","HIP.30m.0721","COI",15,"089018126556b7c0e6868050bb2d467673f0bd8c"
"3449","HIP.30m.0721","COI",15,"b138977751b366d4802a0609059670f6ce899d67"
"3450","HIP.30m.0721","COI",15,"f037172ac0f77fd09295e6014f3cdcd5a3d1ca95"
"3451","HIP.30m.0721","COI",3,"34cdf55b1b94725a122f2926508a29ed60aea543"
"3452","HIP.30m.0721","COI",7,"ffec78c28e5c15b6df4772402444dc42dde02349"
"3453","HIP.30m.0721","COI",4,"1413f2d63ad4b2137e3d9224bb2ee502d2142d71"
"3454","HIP.30m.0721","COI",14,"8037492fa542de436e43acc034b244ec8e894d8d"
"3455","HIP.30m.0721","COI",4,"fbd01085602ae5c6e90d11475e4d3482991b81b3"
"3456","HIP.30m.0721","COI",8,"5d4d634ca67323eeb30c54000d78fc636c4006fb"
"3457","HIP.30m.0721","COI",3,"a04c4a9926ac5f0ce30587b474411c0057d52cf9"
"3458","HIP.30m.0721","COI",5,"b365764783de01a788f1c444f8d151d182cd1688"
"3459","HIP.30m.0721","COI",7,"5ee616b5358c12e602c80a503a5ea4018107f126"
"3460","HIP.30m.0721","COI",13,"bdc3775af1054515d235d0eee15ec46cf1e973e2"
"3461","HIP.30m.0721","COI",13,"90d7619925ace9cae602fd19cf5ca2ae46837321"
"3462","HIP.30m.0721","COI",13,"b81c46025956944d1a86ee62411dd97631b6f31c"
"3463","HIP.30m.0721","COI",6,"04d86e50b5e98b54f63e9dd42aaab0393735c996"
"3464","HIP.30m.0721","COI",8,"9b50ac918efac2a22ec09dcb35e1ea1392a9a470"
"3465","HIP.30m.0721","COI",4,"552b4d07a053c301ddb6f96e216ba9dce76470c5"
"3466","HIP.30m.0721","COI",12,"1deb2240c572fd315f7fd589e8a979aef244481f"
"3467","HIP.30m.0721","COI",12,"48e0bc6e3ae5435a0aff9bc3394e84a10651c4ff"
"3468","HIP.30m.0721","COI",12,"a3d9a5f624cc31f4f45382383398a4f7c804f501"
"3469","HIP.30m.0721","COI",12,"7471e97d49db35a491135859fddb924e601bb265"
"3470","HIP.30m.0721","COI",12,"9b805424e27b14559534581aeccf71c2e1067182"
"3471","HIP.30m.0721","COI",12,"2094d7c2e99a0a9353b5042ac8002a043285855b"
"3472","HIP.30m.0721","COI",12,"52a02b1ceada2c33bdb4ce1f43feca343c3d5082"
"3473","HIP.30m.0721","COI",12,"27608521bbafdecdd3f4e12d0f19ce98e3b98aad"
"3474","HIP.30m.0721","COI",7,"a7e31feb1368a1662b6801004f879657645eb179"
"3475","HIP.30m.0721","COI",5,"fa8c773e85708eea0b7dacededb5cfccb65a9ee6"
"3476","HIP.30m.0721","COI",11,"d786b64e4903d7264b9e3dadf01a7db33248b8af"
"3477","HIP.30m.0721","COI",11,"8957d59515cd1e38aee6b37478b1b371cafaca78"
"3478","HIP.30m.0721","COI",11,"8f04336b2978b5342b5cd8a74d6c0fd86703e0cd"
"3479","HIP.30m.0721","COI",11,"a279bcc023e8cde083087336a5d1612c2f5fcd11"
"3480","HIP.30m.0721","COI",11,"c38d5b7ae10dc20395146aae21693d3a543edca0"
"3481","HIP.30m.0721","COI",7,"4cfadfbdc4e848c00a6deecc23a8daedd14f5bf0"
"3482","HIP.30m.0721","COI",6,"ce844b63d227acc6f10f877c92ad349f9f6e8bdf"
"3483","HIP.30m.0721","COI",6,"c5e063ebbf2bb27c768cc0a715b24d1427dbdd4d"
"3484","HIP.30m.0721","COI",4,"835857b2fa856acb0161393b5d3023e948d97998"
"3485","HIP.30m.0721","COI",5,"cf81996d6da6b6bb5d1788e7ddfb72f26483c041"
"3486","HIP.30m.0721","COI",10,"f8041317fed04f2851036f0d43c152d6753e7ac3"
"3487","HIP.30m.0721","COI",10,"ea62786224c0e322374166d2ee29cd0c6006f9f8"
"3488","HIP.30m.0721","COI",10,"c9a95d23772c7aa1403e5fef43bbf420e2348405"
"3489","HIP.30m.0721","COI",10,"75fa806b7ace660eee920c63412b20e16b2f19f9"
"3490","HIP.30m.0721","COI",10,"70112e5aa03b0714209d57812b36140660a71449"
"3491","HIP.30m.0721","COI",10,"c7d19fb488d5ab5be8c174205664f10c998c63ed"
"3492","HIP.30m.0721","COI",10,"29ba51e8c05c4442c66edd275a79a3b79cb8868e"
"3493","HIP.30m.0721","COI",3,"bbc98ec6bc6d31a40953f04ae3760ed9a02e4943"
"3494","HIP.30m.0721","COI",9,"d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1"
"3495","HIP.30m.0721","COI",9,"37eb1e24acc2207970653c7a5f51d4771a4e8a60"
"3496","HIP.30m.0721","COI",9,"b2c5d1e23381af9eb05cd8fd1e007716073872ca"
"3497","HIP.30m.0721","COI",9,"63951b40145c4e54b3ea68fcc9662cf36c83d1d6"
"3498","HIP.30m.0721","COI",9,"13cb7784557d1a25f6e871557d69b9913baef23e"
"3499","HIP.30m.0721","COI",9,"ce9cfb9d87cb7e96b675debd4e1c5241ee77f5dc"
"3500","HIP.30m.0721","COI",9,"636ecaf62ac1aeef90dcf6b4697c8c24ee020296"
"3501","HIP.30m.0721","COI",9,"40de966dc13c28948e4d91ce050c3044c884542c"
"3502","HIP.30m.0721","COI",9,"2dae6ab5a6de209ec9c4e1df26720bae18583eae"
"3503","HIP.30m.0721","COI",9,"ea1a9dadeda0c790e9f0424f891a3ed8ed566180"
"3504","HIP.30m.0721","COI",9,"786511c490fb8a9019776472519339e35091b82f"
"3505","HIP.30m.0721","COI",9,"cc51dfdaa2f2790866cc7e08d07a1aa63d281a49"
"3506","HIP.30m.0721","COI",9,"b6cca33ae5f48af324ce28a7a5f1290a0f495860"
"3507","HIP.30m.0721","COI",9,"cd2ce29c97510700981138fa6514e4c21785433f"
"3508","HIP.30m.0721","COI",9,"fa56d6732a5f2eb3d383216b71060bccdf5b0b64"
"3509","HIP.30m.0721","COI",9,"33c1d0ff5cb5da221898920a397e7ff763e46010"
"3510","HIP.30m.0721","COI",9,"ce3f1212b15beb12edea489fe54bc71f88d14404"
"3511","HIP.30m.0721","COI",4,"47262502d2eb5212964075d43852adcb0192449f"
"3512","HIP.30m.0721","COI",3,"2a0bb57bf4bc21adcd9b020d49d6967335d9b914"
"3513","HIP.30m.0721","COI",8,"898b411d0ca361e1da2d6a8aae5d0ec2e3b41b77"
"3514","HIP.30m.0721","COI",8,"6557287ee95bd28649e2e88fbb7b310863ae6595"
"3515","HIP.30m.0721","COI",8,"c6e9beb20e05a95c1351dd469efc4bbb7647de09"
"3516","HIP.30m.0721","COI",8,"f08fc304a5a543cbe8fd5e2a8a66a6d93e07910b"
"3517","HIP.30m.0721","COI",8,"025d831c09a09594c3135038465913a736d19a22"
"3518","HIP.30m.0721","COI",8,"433b5d647fcf054ea24c7c3408cf173cfa839505"
"3519","HIP.30m.0721","COI",8,"104efe0cff0389836a5ff89b16c50bfa6b339efc"
"3520","HIP.30m.0721","COI",8,"05e250dbd9be735bb8b2fc00482743bc51b7d8ad"
"3521","HIP.30m.0721","COI",8,"3cfe546ff791df33de32448c6da2289d1b9902f0"
"3522","HIP.30m.0721","COI",8,"88b7d7a48cc42f8afca58aefe7b8327091d192b1"
"3523","HIP.30m.0721","COI",8,"5d6d76cb70bf7810e5f652df3693d10c3c9c3b3f"
"3524","HIP.30m.0721","COI",8,"a0125c1312e9a910b24e0a74bc35e53a4e1ed123"
"3525","HIP.30m.0721","COI",8,"8051d84098c6f4ab52f6a3673bf9856b51ac1a56"
"3526","HIP.30m.0721","COI",8,"7022de30bb55ed25b9697b5d1cce4ab7d5e1c8a9"
"3527","HIP.30m.0721","COI",8,"1d517da9938d91e254ab319ca0f0138c81f4473f"
"3528","HIP.30m.0721","COI",8,"e88c06e3365bb27e3423669bc983a924249c347e"
"3529","HIP.30m.0721","COI",4,"21e0e05cc2d23e004bd5a5007c16a89aaf1d29a1"
"3530","HIP.30m.0721","COI",7,"ff93ee0901d9da6d26306e7fadc1d40bf92e989d"
"3531","HIP.30m.0721","COI",7,"70b829ae13d437f7d53abec7269f5707e6d90a2e"
"3532","HIP.30m.0721","COI",7,"c6e367f3ebd3e350295a38c8ec3a487cdd14e951"
"3533","HIP.30m.0721","COI",7,"084c941bdf0fe3d3565bf79dcc4b50e59bf4f940"
"3534","HIP.30m.0721","COI",7,"639b03616171df2dad0fcd8c7357641f3fa5e795"
"3535","HIP.30m.0721","COI",7,"042041193966671a51972efa0a0fa91df95d810d"
"3536","HIP.30m.0721","COI",7,"79589c7f95b0e8528a1db1e937a35a3f0f32316b"
"3537","HIP.30m.0721","COI",7,"af173684c45c00bedbb6cfdac084494050c4b315"
"3538","HIP.30m.0721","COI",7,"4db891edbece75412f885b2cf2a3fc2238dc34da"
"3539","HIP.30m.0721","COI",7,"5f3ee6f09ebe168c4ed6cceb684b7cb95b9efc53"
"3540","HIP.30m.0721","COI",7,"f036f833bbc18e08a3d645fb6450c9b9a84b0f67"
"3541","HIP.30m.0721","COI",7,"890cc33839ba86cd210651163976be5353282abf"
